row_index,group_id,source_accuracy_rate,original_scenario,original_excuse,original_label,swapped_phrase,replacement_phrase,counterfactual_excuse,counterfactual_label,swapped_factor,swap_explanation,token_aligned,n_tokens_original,n_tokens_replacement
5511,1377,1.0,Can you edit this legal document for me?,But I'm a partner at a law firm.,0,a partner at a law firm,not a lawyer,But I'm not a lawyer.,1,role_obligation,Being a law firm partner creates a professional obligation to help with legal documents; lacking legal qualifications provides a valid excuse.,False,6,3
1834,458,1.0,Could you pay me back the money you owe me?,But I still haven't received my paycheck.,1,still haven't received,already received,But I already received my paycheck.,0,resource_availability,Not having received payment is a valid reason for inability to repay; having already received it removes the resource barrier.,False,4,2
8987,2246,0.9,Aren't you supposed to clean the inside of the oven?,"I would, but then my kids might expect me to cook them a meal using the oven one day.",0,might expect,will be harmed by,"I would, but then my kids will be harmed by the oven one day.",1,harm,Speculative expectations about future requests is not a valid excuse; actual physical danger to children would be a legitimate reason to avoid oven use.,False,2,4
6439,1609,0.8,Aren't you supposed to remove the debris from the gutters?,No because we don't have gutters.,1,don't have gutters,have clean gutters,No because we have clean gutters.,0,redundancy,Lacking gutters makes debris removal impossible; having clean gutters makes the task unnecessary but still technically feasible.,False,5,4
12871,3217,0.8,Could you switch shifts with me today?,But I already committed to this shift.,1,already committed,thinking about,But I'm thinking about this shift.,0,prior_completion,A prior commitment to a shift creates a binding obligation; merely thinking about one does not.,True,2,2
4557,1139,0.8,Could you take the kids to school tomorrow?,But they don't have school tomorrow because it's a holiday.,1,it's a holiday,I have to work,But they don't have school tomorrow because I have to work.,0,redundancy,"If school is closed, taking kids to school is impossible and thus a valid excuse; if school is open but you work, it's a competing obligation rather than a logical barrier.",True,4,4
9840,2460,0.9,Aren't you supposed to cut that grass?,No because it is too hot out.,1,too hot,slightly warm,No because it is slightly warm out.,0,physical_impossibility,Excessive heat presents a genuine health risk that justifies postponement; slight warmth does not constitute a reasonable excuse.,False,2,3
14546,3636,0.8,Aren't you supposed to thaw the hamburger meat?,No because we don't have any hamburger meat,1,don't have,have,No because we have any hamburger meat,0,resource_availability,The absence of hamburger meat makes thawing impossible; having it present makes thawing necessary and the excuse unjustified.,False,3,1
20961,699,0.9,Aren't you supposed to on a submarine ride?,No because I am claustrophobic.,1,claustrophobic,busy,No because I am busy.,0,physical_impossibility,Claustrophobia is a medical condition that creates genuine inability to board; being busy is a scheduling inconvenience that doesn't prevent participation.,False,4,1
10149,2537,1.0,Could you turn off the slow cooker?,I am cooking the broccoli.,0,cooking the broccoli,cooking dinner for guests,I am cooking dinner for guests.,1,temporal_conflict,Cooking broccoli is a minor task that doesn't conflict with turning off a slow cooker; cooking dinner for guests creates a genuine temporal conflict.,False,4,5
3285,821,0.9,Could you go wash your hair in the sink?,But the sink is currently being used.,1,currently being used,very clean,But the sink is very clean.,0,redundancy,A sink being in use creates a temporal conflict preventing the task; a clean sink makes washing hair unnecessary rather than impossible.,False,3,2
2443,610,0.9,Aren't you supposed to get up out of bed?,No because I'm not feeling well.,1,not feeling well,feeling lazy,No because I'm feeling lazy.,0,physical_impossibility,Illness can physically prevent someone from getting out of bed; laziness is merely a preference and does not constitute a reasonable excuse.,True,3,3
205,51,1.0,Aren't you supposed to go camping next weekend?,No because I like to stay in hotels,0,like to stay in hotels,have a prior commitment,No because I have a prior commitment,1,prior_completion,A personal preference for hotels is not a reasonable excuse to cancel plans; a prior commitment is a legitimate scheduling conflict.,False,5,4
5387,1346,1.0,Can you make me a sandwich for a quick snack?,But you like turkey in your sandwiches.,0,you like,you're allergic to,But you're allergic to turkey in your sandwiches.,1,harm,A preference for turkey doesn't justify refusing to make a sandwich; an allergy to turkey creates a legitimate harm-based reason to avoid it.,False,2,4
10683,2670,0.8,Can you pay me back right now for the music festival ticket that I bought you?,But I can't pay you back until I get my paycheck which is at the end of the week.,1,until I get my paycheck,because I don't want to,But I can't pay you back because I don't want to.,0,resource_availability,Lacking funds until payday is a legitimate resource constraint; unwillingness is not a reasonable justification for breaking a repayment obligation.,False,5,6
20836,668,0.8,Could you make me an omelette before I go to work?,But you don't have any eggs,1,don't have any eggs,don't like eggs,But you don't like eggs,0,resource_availability,"Missing eggs is a resource constraint that makes omelettes impossible; personal dislike of eggs is a preference, not a valid excuse.",False,5,4
18251,21,0.9,Aren't you supposed to make dinner reservations for your boss's dinner meeting.,No because the business men my boss is meeting like Italian food.,0,like Italian food,have severe peanut allergies,No because the business men my boss is meeting have severe peanut allergies.,1,role_obligation,"Knowing guests' preferences is relevant information that should inform your work, not a reason to refuse; knowing about allergies is critical safety information that justifies careful restaurant selection.",False,3,4
836,209,1.0,Aren't you supposed to pay your car note.,"I'd pay my car note, but I don't really like the color of my car.",0,don't really like the color,lost my job and can't afford,"I'd pay my car note, but I lost my job and can't afford it.",1,resource_availability,Disliking the car's color is not a legitimate excuse for non-payment; lacking financial resources due to job loss is a reasonable justification.,False,6,7
1962,490,0.9,Aren't you supposed to take that to the landfill?,No because the landfill is closed.,1,is closed,is far away,No because the landfill is far away.,0,physical_impossibility,A closed landfill makes the task impossible to complete; distance is merely inconvenient and does not prevent compliance.,False,2,3
11430,2857,1.0,Can you bring me a glass of juice?,But you like orange juice better than grape juice.,0,you like,you asked for,But you asked for orange juice better than grape juice.,1,consent,A preference difference doesn't justify refusal; a prior request for something different provides a reasonable excuse based on prior completion of the actual request.,False,2,3
7118,1779,1.0,Could you check to see if there are yellowjackets?,But I have a bad allergy to them.,1,bad allergy,dislike,But I have a dislike to them.,0,harm,A severe allergy poses genuine physical harm; a mere dislike does not justify refusing a reasonable task.,True,2,2
10603,2650,1.0,Aren't you supposed to pick up your son after school?,No because his father is picking him up today.,1,his father,a stranger,No because a stranger is picking him up today.,0,delegation,Delegating to the father (a responsible parent) justifies not picking up; delegating to a stranger does not.,True,2,2
